ICisoCIT,0.07963338816176635,0.08648968054513136,0.0834652978772254,0.10088215898361372,0.11212567864706575,0.13166993101124402,0.22572648843826734,0.19274648570218006,0.23214426761209594,0.24667806294990324,0.21806449191801708,0.15930767443540955,0.12571542896776533,0.09439230849406474,0.08218459052391328,0.07963338816176635
ICaKG,0.4815360693172207,0.4810713075740055,0.47698588736385844,0.6144266725837098,0.7741635048360906,0.9627896196645368,1.9416486013636094,1.0374560181517014,1.079945463261374,1.174420252933793,1.1445897054852932,1.1137710936135927,0.9518002789670699,0.6613842465167161,0.5188551337535525,0.4815360693172207
ICSUCC,0.5758302999885183,0.4904188100065955,0.47602776594981006,0.5478261520736385,0.6346122503733944,0.6276835638380283,0.824658381185619,1.056870056321142,0.9181410494142436,1.044865933782138,0.8457658569457933,0.8117071303158683,0.7973972652977728,0.6432418894061681,0.6289814861577128,0.5758302999885183
ICFUM,0.2685824309046908,0.2911884258560298,0.24051948582656743,0.2616530954414268,0.2671113541104585,0.2548416610013321,0.2672909106664517,0.42048038855362474,0.4988477449323895,0.455997884685734,0.38601643194765756,0.3582804494050369,0.3326406985271766,0.2914580212930854,0.27135216997346656,0.2685824309046908
ICMAL,1.1399350052274921,1.1945588000523002,1.0698386187905666,1.1436165889952365,1.1720446575072392,1.1190036228398776,1.4313076377487461,1.7330939384312245,1.9532852814272195,1.8172581185221346,1.5786005959252392,1.504137345078921,1.4029668936146968,1.2197594160798637,1.113316163923991,1.1399350052274921
IC6PG,0.08379426186552408,0.11883030526746938,0.10273117781042654,0.14931669129106684,0.17924606132580123,0.243857737114545,0.3344825036111527,0.8068818385572303,0.7997946370385101,0.7024655462003659,0.528505896388296,0.37821774644744055,0.24862410714311667,0.13990426832787814,0.10580856045968975,0.08379426186552408
ICRibu5P,0.07164381544472406,0.08412029816654594,0.07440136871916236,0.08526560149193495,0.09089620698707018,0.11133452354542481,0.19907633724675478,0.2845993806361731,0.2538449831538864,0.23056319057286995,0.17243428219300216,0.14716938457006443,0.1294009808372105,0.09307700415675979,0.07743993201308677,0.07164381544472406
ICR5P,0.16375662022366383,0.17807208845886854,0.16665794118041083,0.1874859938982653,0.18584313644905487,0.2129230244053655,0.2761226682519652,0.37904299802001784,0.37023515909768406,0.35780986418387706,0.27599442771980043,0.23707704864756862,0.2212133003183223,0.19229981841971217,0.1716496010340503,0.16375662022366383
ICX5P,0.15947657330242204,0.17336221860875364,0.1600972700346482,0.18600817612567827,0.19804511729037155,0.24035756956730517,0.42295435873584875,0.6274504918175351,0.666453517919005,0.49795510439013546,0.3751817911385213,0.32436176528413885,0.27900218776637353,0.20232701340402925,0.17718389298194037,0.15947657330242204
ICS7P,3.6365628945474873,3.9475933070726796,3.6301025499817223,3.812552421293148,3.8145765192646124,3.4073846890753323,2.4728924721901766,2.7400159637315946,3.2033370508492522,3.154966859684768,2.8904138585652452,2.9504339453629473,3.1381973824260667,3.3487613362404463,3.452480296497392,3.6365628945474873
ICE4P,0.0026662818372297794,0.0033084668579027947,0.0030208059163205465,0.003117600440117707,0.003292964886429338,0.003802315218598909,0.0035584123829751763,0.0056126342110321,0.003988614196527953,0.004189465680874058,0.0036411657449238032,0.0034766612535735396,0.0031820344249881664,0.0029045349122611523,0.0028189190482368945,0.0026662818372297794
ICM6P,0.10143718484457823,0.15709197802734956,0.24737379534257128,0.40797114459154726,0.6076881276005668,0.9633640659483886,1.7096608509604487,1.7583913514770915,1.4297258606135648,1.0277906921368452,0.6492932473566985,0.3155898067608377,0.1867963384486088,0.12038045117718536,0.10576468434784977,0.10143718484457823
ICG3P,0.00020096606310595515,0.0,0.0014029412639329786,0.003327631319712816,0.004719406207857246,0.007674744978485675,0.025268076770097368,0.03246979952780224,0.035581194914587125,0.03450331506727002,0.017948711074078284,0.0075481186835014286,0.00268348717285779,0.0009297222919513943,0.00010816064884852175,0.00020096606310595515
ICATP,2.563425602137106,3.7599497806515383,3.2986204827723804,4.4887259178928725,4.756778919596137,5.688340145333677,4.992637648501361,5.88649287082831,6.413613964575482,6.41009042843204,5.503487473122114,5.19717084383444,4.530231748184506,3.834946431547253,3.5015050156151215,2.563425602137106
ICADP,2.637579177445359,2.681688165681472,2.259728714893286,2.2403036616990075,2.0523986843849267,1.350339210726619,1.3337778396022255,1.2473202746146175,1.2458190617697216,1.3520688327961188,1.5593118073521304,2.0553503700002533,2.2438889039811443,2.602865886791474,2.5485928590947062,2.637579177445359
ICAMP,1.1331611155982295,1.0989696316934756,0.948995557491686,0.776786927915424,0.5665722657902943,0.37429427315172564,0.36499127393144226,0.3412345806173349,0.29675690010694494,0.3345858338058756,0.36057390642412035,0.5587908060561492,0.765292428759039,1.0450927770580367,1.0543428515936877,1.1331611155982295
