,0,1,2,3,4,5,6,7,8,9
437,359223.21013809746,888.447843478675,388252.89417376684,1999.2254889475505,1044469.2279563248,25494.87785228325,72609.30486986502,481370.7857166037,364457.44694818003,390810.54460157955
438,357919.90477471624,885.3208773647602,386926.7894429173,1991.875535527967,1040797.0046012014,25405.15533886687,72351.64678412196,479627.45690350956,363189.0480303747,389417.6194491808
439,356623.1862063754,882.2119256184122,385607.59342571994,1984.5614274194493,1037142.1790039031,25315.864519149378,72095.13252682249,477892.68902370834,361926.5903412175,388031.38123904576
440,355333.0101125788,879.1208329092204,384295.2572197534,1977.2828442940474,1033504.6323030919,25226.998191586146,71839.75353912548,476166.4244560123,360670.01060001587,386651.7552274216
441,354049.3325573423,876.0474458004954,382989.73237068456,1970.0394709960572,1029884.2466201228,25138.550948108128,71585.50133355573,474448.6060875891,359419.2789821132,385278.71112069726
442,352772.1099809165,872.9916127264249,381690.97086720093,1962.8309973830133,1026280.9051081823,25050.518276823706,71332.36749303812,472739.1773292881,358174.3549914091,383912.21038761624
443,351501.2992103697,869.9531839490973,380398.9251360036,1955.6571181729914,1022694.4919268116,24962.91666847958,71080.3436699644,471038.08207851485,356935.1984998466,382552.2076334214
444,350236.85743269045,866.9320115368408,379113.54803686024,1948.5175327983793,1019124.89308227,24875.762081047193,70829.42158529254,469345.2647345944,355701.76974145864,381198.66012864833
445,348978.74220563227,863.9279493329037,377834.7928577302,1941.4119452658977,1015571.9930161315,24789.04325098137,70579.59302767413,467660.67018801445,354474.0293066173,379851.5239973694
446,347726.9114497884,860.9408529268093,376562.6133099258,1934.3400640229195,1012035.6796898405,24702.749799947545,70330.84985261038,465984.2438149439,353251.9379750132,378510.7599367378
447,346481.5570647585,857.9705796262679,375296.96352334693,1927.3016018299315,1008515.8411846217,24616.872396193972,70083.18398163078,464315.93141291535,352035.4573636226,377176.324611193
448,345242.16960112605,855.0169884296913,374037.798041776,1920.2962632964498,1005012.3665342926,24531.3325671402,69836.5874014975,462655.67922250915,350824.5489322014,375848.1764256868
449,344008.94239036535,852.0799399992691,372785.07181821094,1913.3237946419379,1001525.1457216904,24446.253240185913,69591.0521634309,461003.4340504416,349619.1746394175,374526.27407892543
450,342781.83477708895,849.1592966341116,371538.74021026597,1906.3839079776028,998054.0696627704,24360.58043189182,69346.5703823555,459359.1493437409,348419.296779791,373210.5765723082
451,341560.8064480344,846.2549222467311,370298.7589756158,1899.47633216325,994599.0302001183,24277.281942636397,69103.13423616411,457722.7603706406,347224.87817570777,371901.0432035627
452,340345.81752966845,843.3666824498633,369065.0842674934,1892.6007998219725,991159.9200929689,24193.161693788446,68860.7359650022,456094.2233392506,346035.8813481398,370597.6335745978
453,339136.828179035,840.4944444838203,367837.67263023736,1885.7570472467255,987736.633007849,24109.157448710037,68619.36787056769,454473.4833426858,344852.2640109384,369300.3075914321
454,337933.7991901209,837.6380769194271,366616.48099278816,1878.9448143120478,984329.0635094371,24025.5637560581,68379.02231542642,452860.48997838696,343674.00128596294,368009.02548151446
455,336736.6915829984,834.7974498380522,365401.4666726377,1872.1638443906968,980937.107051431,23942.370502998736,68139.69172234557,451255.195378646,342501.051413255,366723.74772849644
456,335545.4667025179,831.9724348122688,364192.5873736169,1865.4138842749771,977560.6599676925,23859.568505777293,67901.36857363726,449657.5481797917,341333.37810887204,365444.4351715443
457,334360.0862149866,829.1629048826185,362989.8011315392,1858.6946841025826,974199.6194633121,23777.14959395822,67664.0454105196,448067.4987638316,340170.94632212544,364171.0489388612
458,333180.51210488833,826.3687345352342,361793.0671104384,1852.0059972868205,970853.8836059514,23695.10677410213,67427.71483248915,446484.99793925177,339013.7206775329,362903.55046394863
459,332006.7066716329,823.5897996798199,360602.3550666491,1845.3475804509465,967523.3513171995,23613.43448488077,67192.36949670604,444909.9969341335,337861.66624825896,361641.90148494515
460,330838.63252637704,820.8259776280621,359417.6273321963,1838.719193366514,964207.9217413019,23532.128445119106,66958.0025813043,443342.44739211595,336714.74839712,360386.0640437479
461,329676.25258886034,818.0771470724559,358233.1977971576,1832.1205988954598,960907.4967377592,23451.186788750125,66724.6082380363,441782.30136785476,335572.9327731118,359136.000484924
462,328519.5300842869,815.3431880655394,357060.34117140557,1825.551562575184,957621.9771064951,23373.58471957388,66492.17920197178,440229.51132255973,334436.1853132747,357891.6734544674
463,327368.4285402631,812.6239819995294,355893.34036322887,1819.0118400299118,954351.2651007936,23293.66868349362,66260.70814948616,438684.03011952847,333304.47438201675,356653.045898378
464,326222.91178375296,809.9194115872392,354732.1554129164,1812.5011934358192,951095.263786352,23213.979440545394,66030.18781140832,437145.81101705687,332177.7676571236,355420.08106110425
465,325082.94393808115,807.2293608379465,353576.74673103605,1806.019393474009,947853.8770333084,23134.28318844442,65800.61097275975,435614.8076676639,331056.03108970466,354192.7424838897
466,323948.4894199731,804.5537150472281,352427.07505310484,1799.5662136886144,944626.9946908935,23054.962855098678,65571.97047247057,434090.97411470965,329939.20976519026,352970.9940029904
467,322819.51293663814,801.8923607690438,351283.1016180282,1793.1414328354344,941414.5517470295,22976.014177036333,65344.259233729164,432574.2647869943,328827.3103939342,351754.7997478004
468,321695.9794828622,799.2451858017304,350144.7878637716,1786.7450946274914,938216.4397416397,22897.426641123104,65117.47014068432,431064.6344946193,327720.2833468132,350544.12413891585
469,320577.8543381759,796.6120791689511,349012.0956515096,1780.3771409864019,935032.5656827842,22819.441045838375,64891.59622301867,429562.03842491866,326618.1140952954,349338.9318860872
470,319465.10306402197,793.9929311018487,347884.98716327,1774.0373294133242,931862.837344559,22741.53839134537,64666.63053210578,428066.43213843234,325520.78673779155,348139.187986256
471,318357.6915009765,791.3876330215747,346763.4249280049,1767.7254205099714,928707.1632597107,22663.980705097376,64442.56617156023,426577.77156496386,324428.267203443,346944.8577212834
472,317255.6065057398,788.7960775220942,345647.3718089751,1761.4411779112554,925565.4527122569,22586.761960906108,64219.39629686838,425096.03121544886,323340.52176235395,345755.90665579715
473,316158.7727095616,786.2181583533405,344536.80551042047,1755.1843682213423,922437.6157302043,22509.877629239403,63997.11411501378,423621.1282985775,322257.51702107006,344572.3006351171
474,315067.177791291,783.6537704046661,343431.6606069596,1748.95476095315,919323.5630783929,22433.32453047865,63775.71288409471,422153.0410911537,321179.21991801256,343394.0057829042
475,313980.78867257485,781.10280968861,342331.9153588162,1742.7521284707877,916223.2062513669,22357.104807905973,63555.18591293872,420691.7269622823,320105.5977188957,342220.98849895917
476,312899.57255466905,778.5651733249304,341237.5339218515,1736.576245937494,913136.4574664197,22281.276029520388,63335.52656071207,419237.1436312294,319036.61801212304,341053.21545691416
477,311823.4968971529,776.0407595249674,340148.4807642344,1730.4268912647797,910063.2296566063,22205.843594921196,63116.7282365271,417789.2491640017,317972.2487042036,339890.65360196895
478,310752.5294200603,773.5294675762605,339064.72066243447,1724.3038450672889,907003.4364639308,22130.78947800407,62898.78439904897,416348.0019691827,316912.4580151798,338733.27014858846
479,309686.6381013399,771.0311978274435,337986.218697328,1718.2068906206075,903956.99223258,22056.095608137835,62681.68855609957,414913.36079495156,315857.21447408723,337581.03257819015
480,308625.7911743681,768.5458516734269,336912.9402503898,1712.1358138229632,900923.8123650748,21981.743294727134,62465.434118822115,413485.2847250619,314806.48691444943,336433.908636842
481,307569.9571254861,766.0733315408365,335844.85210464575,1706.0904031606644,897903.8118582251,21907.715552433518,62250.01499065394,412063.73317779205,313760.24446983094,335291.86633295653
482,306519.1046915438,763.6135408736994,334781.9314663559,1700.0704496771907,894896.907491952,21833.998089526813,62035.42467183791,410648.66589858325,312718.4565694348,334154.8739349855
483,305473.20285749924,761.1663841194056,333724.14523558354,1694.0757469459277,891903.0163531025,21760.580735588548,61821.657089647226,409240.0429594542,311681.09293375845,333022.8999691193
484,304432.2208540227,758.7317667148972,332671.4594232428,1688.1060910464673,888922.0359240451,21687.46026572216,61608.71160304012,407837.8247550325,310648.1235703184,331895.9132070504
485,303396.1281551421,756.3095950731145,331623.8403301553,1682.1612805444202,885953.9255378242,21614.631331195265,61396.58426768014,406440.4951531991,309619.5187694441,330773.88270361716
486,302364.89447590767,753.899776569678,330581.2545445303,1676.2411197488216,882998.5836293169,21542.091732307068,61185.268709274205,405051.0610746699,308595.2491001292,329656.7777343891
487,301338.48977008497,751.5022195297865,329543.6689394249,1670.3454057758006,880055.9299257623,21469.824604019454,60974.75859844416,403667.91411541565,307575.28540597844,328544.567833662
488,300316.8842278747,749.1168332153621,328511.0506701957,1664.4739476274037,877125.8847991973,21397.876295240694,60765.04765055967,402292.24112690584,306559.5988011982,327437.2227821064
489,299300.04827365093,746.7435278124107,327483.3671651792,1658.6265536655721,874208.3692604188,21325.54684367849,60556.1296255559,400921.4677463423,305551.4868892327,326334.7126045179
490,298287.9525637302,744.3822144185992,326460.5861499384,1652.8030347356216,871303.3049527876,21254.17970816678,60347.9983277336,399556.86787198816,304540.941730736,325237.00756761053
491,297280.56835807796,742.0328050310392,325442.67560480646,1647.003205110941,868410.6142351709,21183.119885197317,60140.647605548766,398198.40408285416,303537.9149077607,324144.07817779534
492,296277.8660131273,739.6952125342928,324429.6037885367,1641.2268784125313,865530.2198214984,21112.353898682042,59934.071351390456,396846.03925778024,302539.05249286775,323055.8951789977
493,295279.8172511397,737.3693506885705,323421.33922997094,1635.473873781287,862662.0453084523,21041.87015740961,59728.26350134938,395499.73656429665,301544.326596344,321972.4295875772
494,294286.3936344062,735.0551341181441,322417.85072178306,1629.7237174501663,859806.0148127329,20971.662206661495,59523.21803498003,394159.44493231986,300553.7100134764,320893.6525411132
495,293297.5669463684,732.7524782999286,321419.10732842976,1624.0371405066587,856962.0530550848,20901.725536174057,59318.92897505518,392825.1573109841,299567.1756403989,319819.53552087554
496,292313.30918952834,730.4612995522864,320425.0783689955,1618.3530578980383,854130.0882311399,20832.057621855798,59115.39038731613,391496.8230711777,298584.69661536254,318750.0501992767
497,291333.59258338646,728.1815150239963,319435.7334243501,1612.691592218273,851310.056391246,20762.657280105712,58912.59638022425,390174.40652924904,297606.246315343,317685.1684755544
498,290358.3895624053,725.9130426834192,318451.04233218316,1607.052574202866,848501.8845670117,20693.523962564348,58710.54110468902,388857.8722815233,296631.79835275403,316624.8624736862
499,289387.6727739802,723.6558013078363,317470.97518450726,1601.4358370966022,845705.4994366489,20624.657364566505,58509.21875383375,387547.1852016552,295661.32657221484,315569.10454031907
500,288421.41507490794,721.4097104729655,316495.50232518226,1595.841216676048,842920.819927819,20556.05712895748,58308.62355840334,386242.31044283824,294694.8050474177,314517.8672427264
501,287459.58953555074,719.1746905426614,315524.59434781584,1590.2685512828327,840147.79092123,20487.722703608804,58108.74980352654,384943.21341542836,293732.20807804173,313471.12336678966
502,286502.16942869243,716.951594418178,314558.22209186613,1584.7176818503933,837386.3320575383,20419.653765807972,57909.59180331844,383649.8610595144,292773.5101867653,312428.84591498016
503,285549.1282337161,714.7383376349723,313596.35664237663,1579.188451937069,834636.3722846465,20351.850610957186,57711.14391712019,382362.2168926018,291818.68611632515,311391.00810438156
504,284600.43963316956,712.535915590153,312638.9693261244,1573.6807089762995,831897.8411068077,20284.313006760505,57513.40054519424,381080.24833045254,290867.71082665963,310357.58336471673
505,283656.07751087996,710.3442518847138,311686.03170957766,1568.1943244404438,829170.6685806143,20217.038571167344,57316.35612846483,379803.9218566887,289920.55949282343,309328.54533646966
506,282716.01603289816,708.1632708450715,310737.51559652074,1562.7291312310729,826454.7853101882,20150.032254633286,57120.00514826994,378533.2042144774,288977.20749939507,308303.86786867114
507,281780.22931180894,705.9928975150688,309793.3930256798,1557.2849467670817,823750.1224429511,20083.306422169062,56924.34212611437,377268.06240409263,288037.6304421052,307283.5250174205
508,280848.6919094739,703.8330576479758,308853.6362683828,1551.861590469684,821056.6116651691,20016.48431204473,56729.36162342599,376008.4636805033,287101.80412235856,306267.49104370613
509,279921.37849630724,701.6836776985159,307918.217824593,1546.458883825531,818374.1851975407,19950.233658985275,56535.05824131817,374754.37555098993,286169.70454539807,305255.7404116064
510,278998.26393484185,699.5446848149239,306987.1104122728,1541.0766640872837,815702.7757907797,19884.23708833451,56341.42662035339,373505.765772774,285241.3079178159,304248.24778643745
511,278079.32327795273,697.4160068310507,306060.2869841245,1535.7153738956522,813042.3167212259,19818.493034562405,56148.461440314386,372262.6023506897,284316.59064510575,303244.9880329153
512,277164.53176711523,695.297572258503,305137.72071845067,1530.37514488598,810392.7417992408,19753.002367009656,55956.15741997801,371024.8535214607,283395.52931991324,302245.93621334364
513,276253.86483066116,693.1893102810852,304213.8616701617,1525.0557575365062,807753.985312906,19687.77969484852,55764.509316895455,369792.48780505935,282478.1007573802,301251.06758583494
514,275347.2980820678,691.0911508429648,303299.73490573204,1519.7569955592307,805125.981052358,19622.82561678516,55573.51192717781,368565.47392195166,281564.2819360868,300260.3576024768
515,274444.8073182541,689.0030244877059,302389.79383106524,1514.4786445883774,802508.666528143,19558.137745136846,55383.160085285424,367343.7808445313,280654.05003383104,299273.78190763935
516,273546.36851791793,686.924862348616,301484.01204497553,1509.2204923243264,799901.9764519569,19493.71460871955,55193.44866382567,366127.37778148067,279747.38241591107,298285.473385584
517,272651.95783985103,684.8565961987913,300582.36337467085,1503.9823286760327,797305.8471626966,19429.54901711777,55004.37257335416,364916.23417558643,278844.2566329746,297312.9508203308
518,271761.5516183064,682.7981584436523,299684.8218795353,1498.763945902482,794720.215482198,19365.63777153912,54815.92676219479,363710.31970156584,277944.6504189354,296338.646248917
519,270875.12637353264,680.7494821135772,298791.3618452696,1493.5651387536248,792145.0186814913,19301.97217726209,54628.10621621247,362509.60426392575,277048.5416889194,295368.3791581375
520,269992.65879170527,678.7105008565995,297901.95778025576,1488.3857046111211,789580.1945670006,19238.545126176,54440.90595869669,361314.05799483624,276155.9086589063,294402.1262341305
521,269114.1257357785,676.6811489311998,297016.58441210043,1483.2254436291958,787025.68143453,19174.478872802098,54254.321050147286,360123.6456503546,275266.72935376375,293439.86417721276
522,268239.5042407737,674.6613611991578,296135.21668418136,1478.0841588757355,784481.4180587317,19111.49264107625,54068.34658811225,358938.34901652654,274380.9823453909,292481.57032503904
523,267368.7715122064,672.651073118515,295257.8297533875,1472.9616564737805,781947.3436890562,19048.755549528483,53882.97770706145,357758.133295163,273498.6462541077,291527.22172142676
524,266501.90492455516,670.6502207365942,294384.39898539433,1467.8577457434842,779423.3980456715,18986.261855171124,53698.20957818518,356582.9695080826,272619.69987181266,290576.79578864406
525,265638.8820197293,668.6587406831435,293514.8999535326,1462.772239344415,776909.5213154581,18924.004267152468,53514.03740928388,355412.82889452134,271744.1221601622,289630.2700541935
526,264779.6805055609,666.676570163514,292635.92411322595,1457.7049534182713,774405.654148015,18861.974058663982,53330.456444622,354247.68290913483,270871.8922488003,288687.6222331737
527,263924.2782543134,664.7036469519742,291774.0165883989,1452.6557077316736,771911.737651733,18800.161557500345,53147.461964798706,353087.50322034664,270002.9894336116,287748.83020655846
528,263072.6533011988,662.7399093850665,290915.9756012627,1447.6243258190307,769427.713389856,18738.557861320176,52965.04928662598,351932.26171350875,269137.39317501284,286813.8720203234
529,262224.7838429138,660.785296355093,290061.7772257818,1442.61063512509,766953.5233766313,18677.152905942352,52783.21376301353,350781.9304803052,268275.0830962732,285882.7258845159
530,261380.6482362036,658.8397473036457,289211.39776877686,1437.6144671469597,764489.1100734464,18615.297408069702,52601.95078286315,349636.4818180379,267416.03898187156,284955.3725141368
531,260540.22499640734,656.903202215253,288364.81376285426,1432.6356575941186,762034.4163850346,18554.38731871865,52421.25577097339,348495.8882297782,266560.24077587633,284031.7962942829
532,259703.49279606037,654.975601611098,287522.0019598854,1427.6740468183389,759589.3856557078,18493.685678770835,52241.124187927926,347360.12242249306,265707.6685803672,283111.9759135833
533,258870.4304634799,653.0568865428146,286682.9393249953,1422.729478595563,757153.9616656099,18433.17886082651,52061.55153005585,346229.157305198,264858.3026538694,282195.88991320424
534,258041.0169813909,651.1469985863857,285847.60303100065,1417.801802398269,754728.0886274728,18372.79612114811,51882.533329315454,345102.96598712564,264012.1234098354,281283.51699169126
535,257215.23148550882,649.2458798361077,285015.9704532618,1412.8908720745178,752311.7111817861,18312.72296603756,51704.06515324917,343981.5217759211,263169.1114151349,280374.83600449463
536,256393.05326323005,647.3534728986446,284188.01916490175,1407.9965463311742,749904.7744182361,18252.768879709816,51526.14260492188,342864.79817584634,262329.2473885856,279469.82596342155
537,255574.4617522565,645.4697208871678,283363.7269323708,1403.1186888549869,747507.2237834707,18192.727762456874,51348.76132287437,341752.7688860098,261492.51219950418,278568.4660359943
538,254759.4365392678,643.5945674155589,282543.0717113028,1398.2571685181333,745119.0051975941,18133.253511818733,51171.9169810819,340645.407798616,260658.88686627973,277670.73554474337
539,253947.95735859513,641.7279565927208,281726.03164266265,1393.4126664316582,742740.0649793377,18073.952487068505,50995.60528892558,339542.68899722473,259828.3525549814,276776.6188885605
540,253140.0040909048,639.8698330169373,280912.5850491269,1388.4191681291877,740370.3498581102,18014.825119346264,50819.82199117069,338444.5867550382,259000.89057797863,275886.0854857585
541,252335.55676194213,638.0201417703316,280102.71043170936,1383.7766076893963,738009.8069705308,17955.877824404855,50644.562867953806,337351.07553320343,258176.48239259038,274999.1204180771
542,251534.59554117097,636.1788284133909,279296.38646657206,1378.9846325140268,735658.3838570085,17894.04967561555,50469.823734781945,336262.1299791288,257355.10959975683,274115.70361992414
543,250737.10074055093,634.3458389795726,278493.59200204164,1374.2097453912563,733316.028458363,17835.475192233338,50295.60044253915,335177.7249248231,256536.7539427344,273235.81517638435
544,249943.05281324516,632.5211199699861,277694.30605578126,1369.4517548627623,730982.6891124416,17777.103540028,50121.88887750364,334097.8353852452,255721.39730580727,272359.435322238
545,249152.4323523583,630.7046183481276,276898.50781212695,1364.7104761788012,728658.314550821,17718.93323129819,49948.688596649314,333022.43655645585,254909.02108835144,271486.5444409662
546,248365.22008967344,628.8962815347296,276106.1766195542,1359.9857316295004,726342.8602668995,17660.962858566105,49776.00510130236,331951.4995235192,254099.60870134385,270617.1230637258
547,247581.39689438007,627.0960574026359,275317.2919882808,1355.2773507968266,724036.2632909674,17603.191016660818,49603.83456165282,330885.00843092304,253293.14182119077,269751.15161619673
548,246800.94377179682,625.3038942717833,274531.83358797996,1350.5851712725737,721738.4796038955,17545.61632067587,49432.17264490096,329822.9347117763,252489.60288487995,268888.61145894084
549,246023.84186206912,623.5197409042296,273749.78124560084,1345.9089675382425,719449.4594806201,17488.237404863714,49261.01505056234,328765.2542715237,251688.9744610838,268029.48327374196
550,245250.0724388314,621.743546499257,272971.1149432906,1341.2487347501778,717169.1535735683,17431.052921633735,49090.357510910864,327711.9431890532,250891.2392555418,267173.74817190215
551,244479.6169077914,619.9752606885498,272195.8148163938,1336.604265599367,714897.5129095326,17374.061540867002,48920.195791396414,326662.9779812347,250096.3801054444,266321.3874070579
552,243712.45680528766,618.2148335314299,271423.861151542,1331.9755031206753,712634.4888865764,17317.261947977622,48750.5256910438,325618.3345382986,249304.37911092225,265472.38237407774
553,242948.5737965273,616.4622155101589,270655.23438481725,1327.362306414612,710380.033283334,17260.652845395445,48581.343042834495,324577.9897151137,248515.26534315254,264626.7146079628
554,242187.94967374858,614.7173575483466,269889.9150999769,1322.7644501778261,708134.0982069307,17204.232949657242,48412.64371407365,323541.92026918137,247728.93261470564,263784.3657827474
555,241430.56635390176,612.9802109180777,269127.884026745,1318.181716704901,705896.6361628084,17148.000991904955,48244.423606748314,322510.10312393465,246945.40857626207,262945.3177103868
556,240676.4058757993,611.2507273620793,268369.12203916,1313.6138960565854,703667.6000036887,17091.95571710225,48076.67865787692,321482.51536728337,246164.67671262487,262109.55233951274
557,239925.4503964263,609.5288590086855,267613.61015397793,1309.0607860908033,701446.9429385115,17036.095883524576,47909.40483985319,320459.13425017503,245386.72063452745,261277.0517550428
558,239177.45157091506,607.8145583866379,266861.32952911913,1304.5221886660547,699234.6185294831,16980.420262294767,47742.598160787966,319439.9371851655,244611.52407760906,260447.79817564884
559,238432.15219492457,606.1077784207565,266112.2614621643,1299.9834933412312,697030.5806892181,16924.92763696019,47576.25466484929,318424.9017450179,243839.0709014098,259621.77395408976
560,237690.01599438378,604.4084724276742,265366.38738888886,1295.4409479141816,694834.7836778361,16869.61680127024,47410.37043258858,317414.005661276,243069.345088374,258798.96157539624
561,236951.0258436063,602.7165941116351,264623.68888183776,1290.9141276671537,692647.1820918246,16814.486566185107,47244.94158134838,316407.22682292823,242302.33254357477,257979.34365593139
562,236215.16470181916,601.0320975603258,263884.1476489348,1286.4028921288455,690467.730894314,16759.535748490995,47079.96426551623,315404.5323801949,241538.03805052297,257162.90294229757
563,235482.41561582751,599.3549372407969,263147.74553212954,1281.9071029329564,688296.3853628788,16704.76317789546,46915.43467694397,314405.92239110364,240776.43909265517,256349.62231026415
564,234752.76172231234,597.6850679954073,262414.4645060666,1277.426610720477,686133.1011195586,16650.16769490738,46751.349045294366,313411.36424951465,240017.52410325775,255539.4847636896
565,234026.18624981664,596.0224450378472,261684.2866767948,1272.9613098092516,683977.8341199548,16595.74815058982,46587.70363841455,312420.8364600154,239261.27707089734,254732.47343345825
566,233302.67252044467,594.3670239491933,260957.1942487542,1268.5110557276957,681830.5406505448,16541.503406333646,46424.494762717666,311434.31767794985,238507.68210780362,253928.57148040185
567,232582.20403185394,592.7187606740318,260233.16965089744,1264.0757215554559,679691.1773259678,16487.4323336493,46261.71876357796,310451.78670811036,237756.72378106538,253127.76202119706
568,231864.76413522678,591.0776115166278,259512.1953438129,1259.6551840264551,677559.7010863989,16433.533813975337,46099.372025737954,309473.22250344476,237008.38583420447,252330.02853216825
569,231150.33652263068,589.4435331371426,258794.25394670916,1255.2493239153175,675436.0691740963,16379.806762618076,45937.45097373012,308498.60416377184,236262.65302805026,251535.3546266936
570,230438.89828163484,587.8164825479051,258079.32820408544,1250.858056941962,673320.2392141334,16326.250034077062,45775.952396546265,307527.9109345191,235519.5099641989,250743.7240402536
571,229730.44655086653,586.1964171097233,257367.4009845825,1246.4812109466945,671212.1690865909,16272.86256083292,45614.87398923666,306561.1222054644,234778.94136503697,249955.12062939737
572,229024.9585282532,584.5832945282632,256658.4552798407,1242.118713275559,669111.8170076191,16219.643262387825,45454.211365381234,305598.217509498,234040.9320730503,249169.52837070962
573,228322.41822247638,582.97707285045,255952.47420338646,1237.7704655454556,667019.1415059657,16166.591067415477,45293.961761636514,304639.176505562,233305.4670501071,248386.93135979993
574,227622.80973267576,581.3777104609385,255249.44098952823,1233.4363761961451,664934.1014204732,16113.70491564024,45134.120696053,303683.9790405811,232572.5313767272,247607.3138102928
575,226926.1172672502,579.7851660786106,254549.33899227128,1229.1163613008544,662856.6558975573,16060.983749589719,44974.68430411983,302732.6050537673,231842.11025132047,246830.66005283344
576,226232.32513148207,578.1993987531348,253852.1516842498,1224.8103455899136,660786.764388777,16008.426526910747,44815.64875934241,301785.03463827894,231114.18898942086,246056.95453409746
577,225541.41773058084,576.6203678615602,253157.86265567297,1220.5182637553992,658724.3866483722,15956.032211848877,44657.01027417358,300841.24802435556,230388.75302290724,245286.1818158142
578,224853.37956956073,575.0480331049517,252466.45561328452,1216.2400759304003,656669.4827308392,15903.799777299982,44498.765085835585,299901.22557815263,229665.7878992072,244518.32657380227
579,224168.19525304876,573.48235450508,251777.91437934013,1211.9765669630829,654622.0129444614,15851.7282047256,44340.90951755151,298964.9478005845,228945.2792805041,243753.3735970068
580,223485.8494850322,571.9232924011461,251092.22289059046,1207.7280579896383,652581.9376396629,15799.816484073574,44183.439888886714,298032.3953261747,228227.2129429359,242991.30778655427
581,222806.32706854815,570.3708074465455,250409.3651972892,1203.4943582607516,650549.2176984354,15748.063613703745,44026.3525769029,297103.54892192356,227511.57477578174,242232.11415491658
582,222129.61290533765,568.8248606056778,249729.32546219882,1199.2752190123272,648523.8143487392,15696.468600317787,43869.64400193649,296178.38948618516,226798.35078066116,241475.7778245757
583,221455.69199544206,567.2854131507946,249052.08795962235,1195.0703867921961,646505.6891075281,15645.03045889301,43713.310594120165,295256.89804790803,226087.5270707255,240722.28402770805
584,220784.5494367766,565.7524266588955,248377.6370744373,1190.879612658655,644494.8037784207,15593.74821261985,43557.34835788551,294339.05576411344,225379.0900630265,239971.61810477095
585,220116.1704246601,564.2258630086445,247705.9573011468,1186.7026685046592,642491.120449425,15542.620892842924,43401.75352936783,293424.7498888393,224673.02570745914,239223.76550411934
586,219450.54025132433,562.7056843773498,247037.03324293985,1182.5393325474645,640494.6014906447,15491.647539004847,43246.43935300456,292514.0082997213,223969.3206373597,238478.71178048954
587,218787.64430539057,561.1918532379553,246370.8496107583,1178.3893924388567,638505.2095520548,15440.827198592991,43090.98338739919,291606.8614088595,223267.9614039636,237736.4425945352
588,218127.46807132853,559.6843323560931,245707.39122238272,1174.2526499486585,636522.9200047009,15390.15892708875,42935.8998346797,290703.2909385385,222568.93466602877,236996.94371184756
589,217469.99712890023,558.18308478716,245046.64300152235,1170.1289241536647,634547.6711735674,15339.641726109514,42781.18570863239,289803.2787285248,221872.22719196547,236260.20100209583
590,216815.2171525779,556.6880738734307,244388.589976915,1166.0180613468854,632579.4389577076,15289.274800098512,42626.83806070134,288906.8067356256,221177.82584739517,235526.20043817145
591,216163.1139109522,555.1992632412092,243733.2172814428,1161.9199421021112,630618.1871054845,15239.05715625689,42472.85396921176,288013.8570331998,220485.71761184937,234794.92809534664
592,215513.67326613198,553.7166167980176,243080.51015124808,1157.8344927032254,628663.8796341044,15188.989114933784,42319.23054062609,287124.4118106188,219795.8895663553,234066.37015043374
593,214866.8811731261,552.240098729821,242430.45392486788,1153.7615886435228,626716.4808275022,15139.070476923525,42165.964911049836,286238.4533726959,219108.32889557755,233340.5128809636
594,214222.72367922342,550.7696734982715,241783.03404237045,1149.7042401377448,624775.9552342438,15089.29823843678,42013.054247323875,285355.9641390781,218423.02288706697,232617.34266436574
595,213581.18692336517,549.3053058380084,241138.23604451027,1145.6631827365686,622842.267665445,15039.671496509067,41860.495748169305,284476.92664361524,217739.958930507,231896.8459771584
596,212942.25713550305,547.8469607539758,240496.04557187698,1141.6372715467464,620915.3831927176,14990.189375006395,41708.28664521503,283601.32353369903,217059.12451697243,231179.00939414903
597,212305.92063596466,546.3946035187761,239856.4483640688,1137.625293216387,618995.2671461243,14940.850950401586,41556.42420394782,282729.13793491636,216380.5072381982,230463.8195876454
598,211672.1638348078,544.9481996700616,239219.4302588618,1133.6259781312162,617081.8747188019,14891.655366802386,41404.90572459449,281860.3519921237,215704.09478584715,229751.26332666745
599,211040.97323117297,543.5077150079477,238584.9771914004,1129.6380227660813,615175.1925613574,14842.601756829677,41253.7285429419,280994.9490512507,215029.87495079543,229041.32106095535
600,210412.3354126747,542.0731155924657,237953.0751933812,1125.6601153521394,613275.1763592482,14793.68911140411,41102.890031105424,280132.9122068851,214357.83562242016,228333.99252269094
601,209786.24999630312,540.6443677410482,237323.7103922589,1121.7811900218594,611381.7924554812,14744.916786629317,40952.38759823635,279274.22466358455,213687.96478789434,227629.2584156794
602,209162.67770023548,539.2214380260315,236696.86901044907,1117.8335571212742,609495.0074416416,14696.284141083295,40802.2186912133,278418.8697351274,213020.25053149648,226927.10588770863
603,208541.6184718634,537.8042932721997,236072.53736454895,1113.8980596339345,607614.7881559423,14647.790076180012,40652.38079537357,277566.83084375894,212354.68103391683,226227.52217953114
604,207923.05924667564,536.3929005543615,235450.70186455743,1109.9721704417975,605741.1016813018,14599.433482649672,40502.87143469443,276718.09151941893,211691.24457158614,225530.49462412696
605,207306.97873248477,534.9872271949358,234831.34901310815,1105.9881971836317,603873.9153434375,14551.213994053709,40353.68817300808,275872.6353989769,211029.92951599613,224836.010645981
